title,address,city,state,postal_code,price,facts and features,real estate provider,url
House For Sale,506 Eureka St,San Francisco,CA,94114,"$2,488,000","3 bds , 4 ba , 2,168 sqft",Legacy Real Estate & Associates,https://www.zillow.com/homedetails/506-Eureka-St-San-Francisco-CA-94114/15130916_zpid/
House For Sale,730 Grand View Ave,San Francisco,CA,94114,"$1,400,000","2 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/730-Grand-View-Ave-San-Francisco-CA-94114/15132639_zpid/
Condo For Sale,2 Flint St # 3,San Francisco,CA,94114,"$1,095,000","2 bds , 1 ba , 785 sqft",,https://www.zillow.com/homedetails/2-Flint-St-3-San-Francisco-CA-94114/2090713264_zpid/
House For Sale,395 Eureka St,San Francisco,CA,94114,"$1,600,000","3 bds , 2 ba , 1,600 sqft",Vanguard Properties,https://www.zillow.com/homedetails/395-Eureka-St-San-Francisco-CA-94114/15130378_zpid/
Condo For Sale,32 Flint St APT 3,San Francisco,CA,94114,"$1,095,000","2 bds , 1 ba , 785 sqft","Alain Pinel, REALTORS®",https://www.zillow.com/homedetails/32-Flint-St-APT-3-San-Francisco-CA-94114/111716008_zpid/
Condo For Sale,4724 25th St # B,San Francisco,CA,94114,"$1,295,000","2 bds , 2 ba , 1,280 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/4724-25th-St-B-San-Francisco-CA-94114/15179969_zpid/
Condo For Sale,49 Seward St,San Francisco,CA,94114,"$1,595,000","2 bds , 2 ba , 1,384 sqft",Vanguard Properties,https://www.zillow.com/homedetails/49-Seward-St-San-Francisco-CA-94114/2090718842_zpid/
Condo For Sale,3758 21st St,San Francisco,CA,94114,"$1,149,000","2 bds , 2 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3758-21st-St-San-Francisco-CA-94114/2090718848_zpid/
House For Sale,800 Castro St,San Francisco,CA,94114,"$1,800,000","2 bds , 2 ba , 1,340 sqft",,https://www.zillow.com/homedetails/800-Castro-St-San-Francisco-CA-94114/15130787_zpid/
Condo For Sale,4150 17th St APT 11,San Francisco,CA,94114,"$1,948,000","2 bds , 2 ba , 1,868 sqft",Vanguard Properties,https://www.zillow.com/homedetails/4150-17th-St-APT-11-San-Francisco-CA-94114/15127576_zpid/
Condo For Sale,672 Clipper St # B,San Francisco,CA,94114,"$566,671","2 bds , 2 ba , 1,042 sqft",,https://www.zillow.com/homedetails/672-Clipper-St-B-San-Francisco-CA-94114/2090772025_zpid/
House For Sale,815 Douglass St,San Francisco,CA,94114,"$1,995,000","3 bds , 3 ba , 1,870 sqft",,https://www.zillow.com/homedetails/815-Douglass-St-San-Francisco-CA-94114/15180127_zpid/
Condo For Sale,161 Castro St # C,San Francisco,CA,94114,"$825,000","2 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/161-Castro-St-C-San-Francisco-CA-94114/2090820780_zpid/
House For Sale,407 Clipper St,San Francisco,CA,94114,"$1,598,000","4 bds , 2 ba , 2,988 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/407-Clipper-St-San-Francisco-CA-94114/2090820955_zpid/
Apartment For Sale,18 22 Sanchez St,San Francisco,CA,94114,"$3,825,000","Studio , -- ba , 8,040 sqft",Colliers International,https://www.zillow.com/homedetails/18-22-Sanchez-St-San-Francisco-CA-94114/2090822860_zpid/
